Date,TweetsURL,Users,Source,Location,Tweets,Likes Count,Retweet Count,Tweet Quote_Count,Tweet Reply_Count
2022-09-24 00:09:04+00:00,https://twitter.com/CaramelR24/status/1573464496244391957,CaramelR24,Twitter for Android,Bryann's Headquarters ,"BRYANN IS SPECIAL AND #BryannIsWinning 📌📌📌📌
#BBNaija https://t.co/9t8llJ9Oja",9,0,0,0
2022-09-24 00:09:02+00:00,https://twitter.com/Ebyzee1/status/1573464488669478928,Ebyzee1,Twitter for iPhone,"Lagos, Nigeria","So TRUE. GROOVY is the SHOW 💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾
GROOVY THE ACTOR
#GroovyMono𓃵 🚀🚀🚀
#Bbnaija https://t.co/tHfPMNKRmt",7,1,0,0
2022-09-24 00:08:59+00:00,https://twitter.com/O_MichaelObinna/status/1573464477898506250,O_MichaelObinna,Twitter for iPhone,lagos,"True, from the third week they already knew Laycon would be the winner #BBNaija",5,1,0,1
2022-09-24 00:08:55+00:00,https://twitter.com/Queenkirah7/status/1573464459888164886,Queenkirah7,Twitter for Android,,@BBNaija Awwwww big baby bri just  released a song wit 4slice of bread with his soothing voice ☺️,2,0,0,0
2022-09-24 00:08:49+00:00,https://twitter.com/ThegirlSuzy/status/1573464433279500298,ThegirlSuzy,Twitter for iPhone,"Kampala, Uganda",So you don’t want Ebuka to shake tables in your direction that’s why you’re pointing all the guns to your babe and painting her black so it won’t be you lol #BBNaija,11,2,0,1
2022-09-24 00:08:47+00:00,https://twitter.com/sippies_/status/1573464424962195460,sippies_,Twitter for Android,,kayode which one is this ? i was enjoying Bryann's analysis 😭😭😭 #BBNaija,15,1,0,0
2022-09-24 00:08:42+00:00,https://twitter.com/carlywhyte12/status/1573464407245455393,carlywhyte12,Twitter for iPhone,,These ones are just cappin 🧢 in the rubbish 😂🤣😂🤣#BBNaija,0,0,0,1
2022-09-24 00:08:37+00:00,https://twitter.com/NeoRenale/status/1573464386332655636,NeoRenale,Twitter Web App,London,"How does he know what is waiting for him? Or he is now a psychic reader?

It's okay to be unemployed but atleast have something working in your life. Let it be your brain dear. Use it.

#BBNaija https://t.co/FRDwOheKyQ",0,0,0,0
2022-09-24 00:08:34+00:00,https://twitter.com/phina_stella/status/1573464374102089728,phina_stella,Twitter for iPhone,,@VIRGROOVE @filled_popcorn Thank you groovy #BBnaija,2,0,0,0
2022-09-24 00:08:34+00:00,https://twitter.com/Adunbarinbani/status/1573464371207995401,Adunbarinbani,Twitter for iPhone,,Der s no way God won’t punish kayode for me 😩I was enjoying Bryan’s decipher bbn winner 💔💔 #bbnaija,8,1,0,0
2022-09-24 00:08:27+00:00,https://twitter.com/filled_popcorn/status/1573464340765843456,filled_popcorn,Twitter for iPhone,paris she/her,shippers are really renting private jet for phyna and groovy #bbnaija https://t.co/lvL4WGfVV8,35,0,0,7
2022-09-24 00:08:22+00:00,https://twitter.com/fisayomiiii/status/1573464319592890375,fisayomiiii,Twitter for Android,"Atlanta, GA","Hermes 😭😭😭😭
Hermes saved chichi, but chichi couldn't save him. 
#BBNaija",10,1,0,3
2022-09-24 00:08:21+00:00,https://twitter.com/AkosuaBlvk/status/1573464315784478720,AkosuaBlvk,Twitter for iPhone,,It’s like my Bryann is drunk oo😂😂😂😂 kayode take us back to the garden!!!!! #BBNaija,16,2,0,0
2022-09-24 00:08:15+00:00,https://twitter.com/nellysexy25/status/1573464292552212491,nellysexy25,Twitter for Android,"Abuja, Nigeria",Kayode go back to bryann #bbnaija,14,2,0,0
2022-09-24 00:08:15+00:00,https://twitter.com/blahbiddiboop/status/1573464290673164295,blahbiddiboop,Twitter for iPhone,"England, United Kingdom",Bryann doesn’t know there was no favourite 2 from each level.. there’s just level 2.. top 4 from level 2… #bbnaija,21,0,0,1
2022-09-24 00:08:12+00:00,https://twitter.com/NnajioforNnenn1/status/1573464279122165761,NnajioforNnenn1,Twitter for Android,,"@BBNaija @DStvNg But eeh, Yoruba guys too de like Igbo girls sha...I know what I'm saying oo #BBNaija",0,0,0,0
2022-09-24 00:08:06+00:00,https://twitter.com/pearlfavvy/status/1573464253369024528,pearlfavvy,Twitter for iPhone,,Bryann is cracking me up 😂😂😂 Kayode take the camera back please #BBNaija,16,1,0,0
2022-09-24 00:08:03+00:00,https://twitter.com/Nnaledingcolosi/status/1573464240639410177,Nnaledingcolosi,Twitter for Android,,#BBNaija all I can say is :if ifff if if Chomzy won BBN season 7 ehhh God 😩😂😂😂 lemme shushh https://t.co/ijvoRtPdwB,1,0,0,2
2022-09-24 00:07:55+00:00,https://twitter.com/Sarah74057319/status/1573464210423545864,Sarah74057319,Twitter for Android,,"Fact 🙌🙌🙌
 HORDES FOR KHALID 
#KhalidXHordes
#KhalidAhalu𓃵 
#BBNaija https://t.co/WhGWLZFHUS",2,0,0,0
2022-09-24 00:07:54+00:00,https://twitter.com/ToreBiba/status/1573464205478461451,ToreBiba,Twitter for iPhone,Nigeria,"i pity bella &amp; shegzzz coming out to such toxic fan bases, are u ppl really thinking about ur favs mental health? all u ppl do is bring more drags to them, body shaming dem, &amp; belittle them, thats why other fan base dont rate them #BBNaija",15,2,2,1
2022-09-24 00:07:53+00:00,https://twitter.com/Simply_Tessy/status/1573464202127212567,Simply_Tessy,Twitter for iPhone,"Lagos, Nigeria","Thought, thoughter, thoughtest!!! What you saying bro!!! #BryannIsBlack #BBNajiaS7 #BBNaija",12,0,0,1
2022-09-24 00:07:52+00:00,https://twitter.com/beckydbrown/status/1573464196599119880,beckydbrown,Twitter for Android,,"Kayode take us back to the Bryan convo, you guys don't want to be exposed #BBNaija see una yashn outside.",12,2,0,0
2022-09-24 00:07:51+00:00,https://twitter.com/Gael_WF/status/1573464191893127168,Gael_WF,Twitter for iPhone,,"Ben 10 in Wk 1- Two things my mum care about before you can date me. One, I love you.  Two, you must have MONEY..
Only sheggz and Flavour can relate. 
This stuff na family business sha 😂 
#BBNaija #SheggzFC𓃵",3,0,0,0
2022-09-24 00:07:51+00:00,https://twitter.com/osomhenjr/status/1573464191297527810,osomhenjr,Twitter for Android,,"When you find it difficult to hold your umbrella in the rain you can use this tricks

Koo Koo Wizkid Machala #MLLE More Love Less Ego Lucy Kelly Diane DOYIN #SadRomance #BBNajiaS7 ASUU #Liquolions Ckay PiggyVest #Trending #gistlover Bella Hermes #Bbnaija #WizKid𓃵 Tiwa Asake https://t.co/oqyaWE3mle",0,0,0,0
2022-09-24 00:07:49+00:00,https://twitter.com/VirginHoelite/status/1573464181843558421,VirginHoelite,Twitter for iPhone,"Chicago, IL","Hermes is looking like a Greek god. 

#bbnaija",3,0,0,0
2022-09-24 00:07:43+00:00,https://twitter.com/2muchAkanni/status/1573464156472213504,2muchAkanni,Twitter for iPhone,"Lagos,Nigeria","BRYANN IS SPECIAL 

And #BryannIsWinning 📌📌📌

#BBNaija",150,48,5,9
2022-09-24 00:07:41+00:00,https://twitter.com/naa_djay/status/1573464147672662017,naa_djay,Twitter for iPhone,🇬🇭,"Kayode abeg back to Brii, I need to hear his analysis😂😂😂#BBNaija",11,2,0,0
2022-09-24 00:07:36+00:00,https://twitter.com/Shariebeeh1/status/1573464130656272389,Shariebeeh1,Twitter Web App,,"Then y’all will start insulting her 😒😒🙄🙄 pls o tell ur fellow members to follow her on Twitter @DaniellaUPeters may the most expensive gift win FOLLOW DANIELLA 
#DaniellaPeters𓃵 
#BBNaija",1,0,0,1
2022-09-24 00:07:34+00:00,https://twitter.com/Shokie01/status/1573464118719283200,Shokie01,Twitter for Android,,😹😹😹😹 #bbnaija https://t.co/HW08ibc8ls,3,0,0,1
2022-09-24 00:07:30+00:00,https://twitter.com/bae_joycey/status/1573464102088867873,bae_joycey,Twitter for iPhone,Unbekannt,For Adekunle to go home so we get more siblingship content between Bryan and Daniella 🙏🏾🤌🏾🤌🏾 #BBNajiaS7 #bbnaija #BBNaija,17,1,3,7
2022-09-24 00:07:25+00:00,https://twitter.com/Kgomots08062022/status/1573464082010734609,Kgomots08062022,Twitter for Android,,"@phyna_media @BBNaija My babe said ""You cool, you handsome""  about 5 times 🤣🤣🤣",0,0,0,0
2022-09-24 00:07:23+00:00,https://twitter.com/LittleMissJayH/status/1573464074695868416,LittleMissJayH,Twitter for iPhone,,"Na this housemates they cause all this biggie unnecessary twist, when they try to analyze the show but biggie is not having it 🤣🤣🤣🤣🤣 #bbnaija",1,0,0,0
2022-09-24 00:07:18+00:00,https://twitter.com/ComradeAtt/status/1573464055339274240,ComradeAtt,Twitter for iPhone,"London, England",Hermes😂😂😂 which sleeping position be this🥲🤣🤣 #bbnaija,10,0,0,0
2022-09-24 00:07:18+00:00,https://twitter.com/we_justdey/status/1573464053833400350,we_justdey,Twitter for iPhone,,Kayode loves Sleepy Hermes too much. It’s ok let’s hear gist from Bryann. #BBNaija,8,1,0,0
2022-09-24 00:07:16+00:00,https://twitter.com/angiekayrooray/status/1573464044769615872,angiekayrooray,Twitter for Android,,Kayode you should have let them finish that conversation #BBNaija,5,1,0,0
2022-09-24 00:07:13+00:00,https://twitter.com/prisca_karabo/status/1573464031184265216,prisca_karabo,Twitter for Android,📍 South Africa ,Hermes is well moisturized these days. I love it for you king 🥰#BBNaija,4,1,0,0
2022-09-24 00:07:13+00:00,https://twitter.com/_imnotregular_/status/1573464030315937793,_imnotregular_,Twitter for iPad,United Kingdom,Over calcu🤣🤣🤣🤣 #BBNaija,3,0,0,0
2022-09-24 00:07:12+00:00,https://twitter.com/VIRGROOVE/status/1573464026150993922,VIRGROOVE,Twitter for iPhone,Groovy’s pinkhair,"I mean from week one , most people knew the winner would be from level 2 tbh! #BBNaija",19,1,0,0
2022-09-24 00:07:11+00:00,https://twitter.com/_Amyyy18_/status/1573464025152749574,_Amyyy18_,Twitter for iPhone,,I love how sheggz cleared his name in that game not that tomorrow we’ll be hearing another nonsense everyone knows  Bella is so rude all housemates inclusive ...Bella her self knows y’all should let him be abeg...y’all just hate him for no reason #BBNaija #SheggzOlu𓃵 #Shella𓃵,5,1,1,0
2022-09-24 00:07:08+00:00,https://twitter.com/_standing9/status/1573464012783747094,_standing9,Twitter for Android,"Surulere, Lagos,Nigeria",Kayode!!!!! #BBNaija,0,0,0,0
2022-09-24 00:07:06+00:00,https://twitter.com/Simply_Tessy/status/1573464000913891328,Simply_Tessy,Twitter for iPhone,"Lagos, Nigeria","Kayode, how you wan make heaven laidis bro 😎 #BBNajiaS7 #BBNaija",3,0,0,1
2022-09-24 00:07:01+00:00,https://twitter.com/ThegirlSuzy/status/1573463980349194259,ThegirlSuzy,Twitter for iPhone,"Kampala, Uganda",It finds a way to pop out everywhere you go #BBNaija https://t.co/spIvmpqi46,2,0,0,0
2022-09-24 00:06:57+00:00,https://twitter.com/___Taurean___/status/1573463964285018113,___Taurean___,Twitter for iPhone,,"Kayode back to Bryann now!!!!
Loving his analysis 😂😂😂😂
#BBNaija",35,3,0,1
2022-09-24 00:06:54+00:00,https://twitter.com/nellysexy25/status/1573463951584727041,nellysexy25,Twitter for Android,"Abuja, Nigeria",What a fuckery 🤣🤣🤣#bbnaija,10,2,0,0
2022-09-24 00:06:54+00:00,https://twitter.com/temmytopcy2/status/1573463951387549696,temmytopcy2,Twitter for iPhone,,Bryann please leave me 😂😂 #BBNaija,13,1,0,0
2022-09-24 00:06:51+00:00,https://twitter.com/dglow_factory/status/1573463938854944769,dglow_factory,Twitter for iPhone,Kaduna state,You think you will find it hard to get over a 2 weeks relationship….What is all this God? These children make me laugh 😂😂😂 #BBNaija,4,0,0,0
2022-09-24 00:06:46+00:00,https://twitter.com/LeslyJohn7/status/1573463919351500800,LeslyJohn7,Twitter for Android,"Johannesburg, South Africa",Adekunle fans wish it was him instead.. desperados!😂 #BBNaija https://t.co/mpbEbpnNgg,1,0,2,5
2022-09-24 00:06:40+00:00,https://twitter.com/Triciaduchess/status/1573463893799731217,Triciaduchess,Twitter for Android,,"You are our leader 🤣🤣🤣🤣🤣🤣🤣
#BBNaija https://t.co/vO9kuK7pRs",1,0,0,0
2022-09-24 00:06:37+00:00,https://twitter.com/TerryJB13/status/1573463883158781964,TerryJB13,Twitter for Android,,"@theangeljbsmith Happy birthday to our very own Real Hot Girl Grandma 🎂🎉🎉more years to her in good health 🙏
#AngelJBSmith
#BBNaija",5,0,0,0
2022-09-24 00:06:27+00:00,https://twitter.com/LesegoLaone/status/1573463840188137477,LesegoLaone,Twitter for Android,Gaborone Botswana ,What are these ones talking about?#BBNaija,4,0,0,3
2022-09-24 00:06:26+00:00,https://twitter.com/letherosietoo/status/1573463833082986516,letherosietoo,Twitter for Android,,And we will give it to her. #bbnaija #Phyna𓃵 https://t.co/nhDvWqzWul,16,4,0,1
2022-09-24 00:06:19+00:00,https://twitter.com/Petitechad_/status/1573463805450911755,Petitechad_,Twitter for iPhone,"Lagos, Nigeria","Any Rebellz telling people what to tweet or who to tag concerning this matter deserve a space in yaba with shege !
Fave is in the house allowing shege the abuser spin useless narratives on her, you out here want to allow it from his fans too or what?
#BBNaija",1,0,0,0
2022-09-24 00:06:14+00:00,https://twitter.com/Sakky_W/status/1573463786484293632,Sakky_W,Twitter for iPhone,Forbidden Forest,Bryann. 😂😂😂😂😂 #BBNaija,13,0,0,0
2022-09-24 00:06:12+00:00,https://twitter.com/_annify/status/1573463778435497984,_annify,Twitter for iPhone,,This boy knows he’s going home so he wants to suffocate us with enough agenda about Bella hoping anything asked about the ship during his media rounds would sound believable. #BBNaija,22,5,0,0
2022-09-24 00:06:10+00:00,https://twitter.com/LetThembeBe/status/1573463768473927689,LetThembeBe,Twitter for iPhone,"Durban, South Africa",I love Bryan’s laugh shaa 😂😂#BBNaija,8,0,0,0
2022-09-24 00:06:10+00:00,https://twitter.com/Rola_oj/status/1573463768109023243,Rola_oj,Twitter for iPhone,My house,"You guys are very weird😏Two adults will be having a normal conversation and you’ll be projecting your nonsense imaginations on them🥴And to those of you dragging Daniella you are not well, why can’t you drag the guy who was fully aware of entanglement? #BBNaija",1,0,0,2
2022-09-24 00:06:06+00:00,https://twitter.com/mzzvarma/status/1573463751856214016,mzzvarma,Twitter for Android,Iykeresa Kingdom 💎,#BBNaija Bryann is having an out of body experience 🤣🤣🤣🤣🤣🤣🤣🤣🤣 . Ebuka has nothing on my boys we must enter that final.,20,0,0,1
2022-09-24 00:06:01+00:00,https://twitter.com/BadBoyKelani/status/1573463731870236693,BadBoyKelani,Twitter Web App,"Staten Island , NY ",@PhumezaMadikiz1 lol . She deserves to be there . I can’t lie #BBnaija,0,0,0,0
2022-09-24 00:05:55+00:00,https://twitter.com/BabyM07/status/1573463706532462592,BabyM07,Twitter for iPhone,Uk,"Bryann , Adekunle and Daniella are killing me 🤣🤣😂😂😂 #bbnaija",14,0,0,1
2022-09-24 00:05:54+00:00,https://twitter.com/__theannie/status/1573463701595750415,__theannie,Twitter for Android,🇳🇬,"I'll keep saying... 
He's a good man. 
#SheggzOlu #SheggzOlu𓃵 #BBNajiaS7 #BBNaija 

The Fav ❤️ + The Fan 😊 https://t.co/LyqpDZwj1L",11,1,0,0
2022-09-24 00:05:53+00:00,https://twitter.com/Nnaledingcolosi/status/1573463695174270984,Nnaledingcolosi,Twitter for Android,,Is Bryann drunk? 😂😂😂. #BBNaija,13,0,0,1
2022-09-24 00:05:53+00:00,https://twitter.com/ewura_sam/status/1573463694998110226,ewura_sam,Twitter for Android,Tema - Ghana,This boy is not ok🤣🤣🤣🤣🤣🤣 #BBNaija https://t.co/CtFvx25Ktb,7,0,0,0
2022-09-24 00:05:49+00:00,https://twitter.com/Mz_Princess100/status/1573463681136033792,Mz_Princess100,Twitter for iPhone,,"If this girl had made top 5, her bio for be novel #BBNaija https://t.co/sNyT1fKbTc",5,0,0,1
2022-09-24 00:05:46+00:00,https://twitter.com/Ifyfaith245/status/1573463667663831040,Ifyfaith245,Twitter for iPhone,"Abuja, Nigeria",Bryann is cracking me up abeg😂😂😂😂😂. #Bbnaija he too dey Calcu,15,0,0,0
2022-09-24 00:05:40+00:00,https://twitter.com/ES61182577/status/1573463643110375451,ES61182577,Twitter Web App,,Adekunle they try em best to laugh brayann joke #bbnaija,3,0,0,1
2022-09-24 00:05:39+00:00,https://twitter.com/Godson88585902/status/1573463639276781597,Godson88585902,Twitter for Android,,"@ChiomaMba5 And deal with you too bc you part of the problem we have in this Fanbase not welcoming at all , everything fake , if you are not fake how did you recognize one any ways am trying to be calm bc of some reasonable people that dm me 

#Bbnaija",0,0,0,1
2022-09-24 00:05:37+00:00,https://twitter.com/Simply_Tessy/status/1573463628619055104,Simply_Tessy,Twitter for iPhone,"Lagos, Nigeria",😂😂😂😂😂 Bryann is a crook. He say na fuckery. His mind is racing 😂#BBNajiaS7 #BBNaija,13,0,0,1
2022-09-24 00:05:35+00:00,https://twitter.com/godspremiumbaby/status/1573463620821843976,godspremiumbaby,Twitter for iPhone,"Abuja, Nigeria","Three fools😂😂😂😂😂😂
I don’t know what they’re saying but it’s funny!!! Daniella, Bryann and Adekunle.. #BBNaija",22,0,0,1
2022-09-24 00:05:34+00:00,https://twitter.com/MsibiBuyile/status/1573463618162655246,MsibiBuyile,Twitter for Android,,"Again i present to you Beauty Tukura the Governor's Spec....the certified billionaire ❣️❤️❤️🤭Their mama......The only housemates that feeds all these hungry bloggers.....Miss 43rd Nigeria......Fination nightmare🤭🙄 
#BBNaija #BeautyTukura https://t.co/deQt69bpq0",4,0,0,0
2022-09-24 00:05:32+00:00,https://twitter.com/_MaPhoka/status/1573463609170067464,_MaPhoka,Twitter for iPhone,"Port Elizabeth, South Africa",LMAO! Bryann?? 😭😭😭😭😭🤣🤣🤣🤣🤣🤣 #BBNaija,5,1,0,0
